time_ms,rms
132,0.24
315,0.48
497,0.71
680,0.82
864,0.95
1046,1.06
1229,1.14
1413,1.27
1596,1.31
1779,1.33
1961,1.39
2145,1.4
2328,1.37
2510,1.38
2694,1.37
2877,1.43
3060,1.42
3243,1.48
3426,1.49
3609,1.48
3792,1.53
3975,1.44
4158,1.41
4341,1.43
4525,1.38
4708,1.4
4890,1.5
5073,1.56
5257,1.52
5439,1.56
5622,1.54
5806,1.57
5989,1.66
6171,1.66
6354,1.69
6538,1.67
6721,1.67
6903,1.69
7087,1.74
7270,1.74
7452,1.66
7635,1.65
7819,1.65
8002,1.58
8184,1.7
8368,1.76
8551,1.7
8734,1.63
8916,1.64
9100,1.51
9283,1.63
9465,1.66
9649,1.64
9832,1.67
10015,1.72
10198,1.64
10381,1.63
10564,1.51
10747,1.57
10931,1.51
11113,1.46
11296,1.47
11480,1.55
11663,1.54
11846,1.6
12029,1.58
12212,1.61
12395,1.61
12578,1.6
12762,1.62
12945,1.58
13127,1.47
13310,1.45
13494,1.4
13677,1.47
13860,1.5
14043,1.47
14226,1.47
14409,1.5
14593,1.5
14776,1.43
14958,1.53
15141,1.63
15325,1.63
15508,1.65
15691,1.57
15874,1.57
16057,1.57
16240,1.49
16423,1.54
16607,1.54
16789,1.55
16972,1.6
17156,1.63
17339,1.59
17522,1.5
17705,1.47
17888,1.5
18071,1.55
18254,1.48
18438,1.43
18621,1.43
18803,1.36
18987,1.38
19170,1.42
19353,1.43
19535,1.51
19719,1.48
19902,1.44
20085,1.45
20269,1.53
20451,1.58
20634,1.57
20817,1.53
21001,1.53
21184,1.43
21366,1.48
21550,1.48
21733,1.52
21916,1.5
22099,1.48
22283,1.44
22465,1.43
22648,1.42
22832,1.38
23015,1.43
23198,1.5
23380,1.46
23564,1.49
23747,1.47
23930,1.49
24114,1.48
24296,1.43
24479,1.43
24663,1.49
24846,1.55
25029,1.52
25211,1.49
25395,1.49
25578,1.48
25761,1.55
25945,1.61
26127,1.49
26310,1.5
26493,1.6
26677,1.61
26859,1.59
27042,1.57
27226,1.59
27409,1.57
27592,1.59
27776,1.65
27958,1.63
28141,1.56
28324,1.54
28508,1.5
28691,1.57
28873,1.48
29057,1.48
29240,1.52
29423,1.57
29605,1.6
29789,1.53
29972,1.5
30155,1.54
30339,1.47
30521,1.47
30704,1.47
30887,1.45
31071,1.46
31254,1.46
31437,1.45
31620,1.47
31803,1.41
31986,1.43
32169,1.39
32353,1.42
32535,1.46
32718,1.5
32902,1.42
33085,1.46
33267,1.52
33451,1.54
33634,1.54
33817,1.56
34000,1.52
34183,1.59
34366,1.59
34549,1.64
34733,1.6
34916,1.57
35098,1.61
35281,1.66
35465,1.61
35648,1.61
35830,1.57
36014,1.57
36197,1.53
36380,1.53
36563,1.53
36746,1.56
36929,1.66
37112,1.58
37296,1.61
37479,1.7
37661,1.65
37844,1.68
38028,1.7
38211,1.72
38394,1.68
38578,1.76
38760,1.71
38943,1.64
39127,1.77
39310,1.65
39493,1.65
39675,1.61
39859,1.64
40042,1.64
40225,1.64
40409,1.59
40591,1.61
40774,1.67
40957,1.57
41141,1.55
41324,1.53
41507,1.6
41690,1.54
41873,1.55
42056,1.55
42240,1.54
42423,1.61
42605,1.6
42788,1.61
42972,1.6
43155,1.51
43338,1.51
43521,1.5
43704,1.5
43887,1.41
44070,1.42
44254,1.46
44436,1.44
44619,1.45
44803,1.51
44986,1.49
45169,1.49
45351,1.55
45535,1.53
45718,1.62
45901,1.57
46084,1.51
46267,1.46
46450,1.43
46633,1.44
46817,1.39
46999,1.49
47182,1.52
47366,1.47
47549,1.46
47732,1.46
47915,1.44
48098,1.53
48281,1.56
48464,1.59
48648,1.57
48831,1.51
49013,1.54
49197,1.61
49380,1.58
49563,1.51
49746,1.56
49930,1.53
50112,1.45
50295,1.47
50479,1.49
50662,1.52
50844,1.5
51027,1.55
51211,1.54
51394,1.56
51577,1.51
51760,1.49
51943,1.57
52126,1.62
52310,1.61
52493,1.54
52676,1.59
52858,1.57
53042,1.57
53225,1.61
53408,1.65
53591,1.66
53774,1.64
53957,1.56
54140,1.67
54324,1.61
54507,1.62
54690,1.53
54873,1.49
55056,1.49
55239,1.43
55422,1.49
55605,1.53
55788,1.6
55971,1.55
56155,1.47
56338,1.54
56520,1.58
56704,1.55
56887,1.49
57070,1.53
57253,1.57
57437,1.56
57619,1.56
57802,1.52
57986,1.53
58169,1.59
58352,1.58
58535,1.51
58718,1.45
58901,1.39
59084,1.41
59268,1.43
59451,1.45
59634,1.46
59816,1.4
60000,1.44
60183,1.46
60366,1.43
60550,1.36
60732,1.42
60915,1.36
61099,1.44
61282,1.49
61465,1.48
61647,1.51
61831,1.49
62014,1.52
62197,1.53
62381,1.51
62563,1.51
62746,1.58
62929,1.55
63113,1.59
63296,1.54
63478,1.6
63662,1.6
63845,1.57
64028,1.5
64211,1.47
64395,1.43
64577,1.47
64760,1.42
64944,1.44
65127,1.49
65309,1.44
65492,1.42
65676,1.48
65859,1.49
66042,1.46
66226,1.45
66408,1.44
66591,1.42
66775,1.44
66958,1.44
67140,1.5
67323,1.48
67507,1.44
67690,1.48
67873,1.47
68057,1.46
68239,1.52
68422,1.51
68605,1.48
68789,1.59
68972,1.57
69154,1.51
69338,1.58
69521,1.57
69704,1.61
69888,1.54
70071,1.55
70253,1.55
70436,1.52
70620,1.5
70803,1.43
70986,1.42
71169,1.47
71352,1.47
71535,1.47
71718,1.45
71902,1.43
72084,1.45
72267,1.45
72451,1.53
72634,1.53
72817,1.55
73000,1.53
73183,1.5
73366,1.49
73549,1.45
73733,1.41
73916,1.45
74098,1.39
74281,1.33
74465,1.44
74648,1.48
74831,1.49
75014,1.48
75197,1.5
75380,1.56
75564,1.48
75747,1.42
75929,1.39
76112,1.37
76296,1.41
76479,1.34
76662,1.4
76845,1.46
77028,1.47
77211,1.5
77394,1.45
77578,1.48
77760,1.48
77943,1.44
78127,1.49
78310,1.49
78492,1.46
78675,1.47
78859,1.51
79042,1.47
79224,1.51
79408,1.5
79591,1.51
79774,1.48
79958,1.54
80140,1.53
80323,1.47
80506,1.42
80690,1.42
80873,1.48
81055,1.55
81239,1.5
81422,1.48
81605,1.46
81788,1.43
81971,1.46
82154,1.41
82337,1.4
82521,1.5
82704,1.5
82887,1.47
83069,1.51
83253,1.52
83436,1.56
83619,1.56
83803,1.51
83985,1.56
84168,1.56
84352,1.52
84535,1.57
84718,1.52
84900,1.55
85084,1.56
85267,1.65
85450,1.66
85634,1.62
85816,1.61
85999,1.6
86182,1.52
86366,1.53
86549,1.52
86731,1.52
86915,1.56
87098,1.58
87281,1.66
87464,1.65
87647,1.74
87830,1.77
88013,1.76
88197,1.71
88380,1.65
88562,1.62
88745,1.57
88929,1.55
89112,1.53
89295,1.44
89478,1.41
89661,1.4
89844,1.36
90028,1.43
90211,1.5
90393,1.5
90576,1.54
90760,1.59
90943,1.6
91125,1.66
91309,1.6
91492,1.61
