pc_timestamp,sample_index,raw_value
1673736,573,-2267
1674732,574,-1908
1675732,575,2623
1676732,576,4615
1677736,577,8355
1678732,578,10110
1679732,579,7539
1680732,580,2333
1681736,581,-1079
1682732,582,-1683
1683732,583,896
1684732,584,4120
1685736,585,6534
1686732,586,6618
1687736,587,7241
1688732,588,7496
1689736,589,5418
1690732,590,3803
1691732,591,3749
1692736,592,1849
1693732,593,6832
1694736,594,7957
1695732,595,6774
1696736,596,2693
1697732,597,-1614
1698732,598,-1913
1699736,599,131
1700736,600,2068
1701732,601,2995
1702736,602,4842
1703732,603,6118
1704736,604,12378
1705732,605,11927
1706732,606,11014
1707732,607,6210
1708732,608,3088
1709736,609,-1338
1710732,610,-2823
1711736,611,-2925
1712732,612,-1467
1713736,613,1141
1714732,614,4886
1715732,615,9322
1716732,616,11339
1717732,617,9448
1718732,618,5496
1719736,619,3143
1720736,620,-987
1721736,621,-1278
1722732,622,1262
1723736,623,4748
1724732,624,6069
1725732,625,6201
1726732,626,7742
1727736,627,6562
1728736,628,5845
1729732,629,1512
1730736,630,2597
1731732,631,1466
1732736,632,912
1733736,633,3299
1734732,634,5984
1735732,635,7459
1736732,636,7030
1737740,637,6258
1738732,638,3384
1739732,639,1121
1740736,640,1539
1741732,641,2891
1742736,642,3389
1743732,643,4084
1744732,644,7182
1745736,645,5824
1746732,646,6101
1747732,647,6664
1748736,648,4250
1749736,649,1427
1750732,650,-2819
1751732,651,-339
1752736,652,3533
1753732,653,7687
1754732,654,8747
1755736,655,8801
1756732,656,7074
1757732,657,3240
1758736,658,385
1759732,659,1650
1760732,660,2367
1761736,661,2325
1762732,662,5184
1763736,663,4131
1764732,664,5184
1765732,665,4234
1766736,666,6213
1767732,667,4921
1768736,668,5194
1769732,669,3978
1770732,670,4270
1771732,671,4454
1772736,672,3390
1773732,673,2766
1774732,674,3348
1775736,675,3435
1776736,676,2005
1777732,677,4575
1778736,678,4515
1779732,679,3884
1780740,680,3277
1781732,681,6370
1782732,682,5859
1783732,683,6566
1784732,684,5216
1785732,685,-657
1786732,686,1077
1787736,687,3709
1788732,688,4919
1789732,689,6949
1790732,690,5505
1791732,691,6725
1792732,692,4800
1793736,693,4286
1794732,694,855
1795732,695,1144
1796736,696,2831
1797736,697,3983
1798736,698,4581
1799732,699,3742
1800732,700,2946
1801736,701,5114
1802736,702,9060
1803732,703,9396
1804736,704,9061
1805732,705,5262
1806732,706,3798
1807732,707,-337
1808736,708,-2463
1809732,709,-6029
1810732,710,-360
1811732,711,2594
1812732,712,8544
1813736,713,9194
1814736,714,12027
1815736,715,6714
1816736,716,5529
1817732,717,5874
1818732,718,4495
1819732,719,-90
1820732,720,-948
1821732,721,1221
1822732,722,608
1823732,723,4575
1824736,724,6781
1825732,725,11333
1826732,726,9371
1827736,727,5574
1828736,728,1277
1829732,729,362
1830732,730,165
1831732,731,1353
