pc_timestamp,sample_index,raw_value
11597728,10497,4329
11598728,10498,1814
11599732,10499,-1493
11600728,10500,-4327
11601732,10501,-6710
11602728,10502,-5970
11603728,10503,-2307
11604728,10504,1902
11605728,10505,7740
11606728,10506,8620
11607728,10507,8356
11608732,10508,5000
11609732,10509,-7781
11610728,10510,-11980
11611728,10511,-8393
11612728,10512,-4830
11613732,10513,1553
11614728,10514,6672
11615728,10515,9304
11616732,10516,10014
11617728,10517,8942
11618732,10518,5423
11619728,10519,-601
11620732,10520,-7893
11621728,10521,-12254
11622732,10522,-9584
11623728,10523,-4533
11624728,10524,1477
11625732,10525,6368
11626728,10526,9011
11627732,10527,7190
11628728,10528,3610
11629728,10529,200
11630728,10530,-3024
11631728,10531,-6183
11632728,10532,-6234
11633728,10533,-3642
11634728,10534,28
11635732,10535,2436
11636732,10536,4572
11637732,10537,8615
11638728,10538,6291
11639728,10539,1574
11640728,10540,-1619
11641732,10541,-3515
11642728,10542,-5018
11643728,10543,-5798
11644732,10544,-2027
11645732,10545,2990
11646728,10546,4342
11647728,10547,3397
11648732,10548,2327
11649732,10549,-35
11650732,10550,-1631
11651732,10551,-2443
11652728,10552,-857
11653732,10553,-443
11654728,10554,305
11655728,10555,-203
11656732,10556,2664
11657732,10557,3184
11658728,10558,458
11659728,10559,-543
11660732,10560,2618
11661728,10561,3850
11662728,10562,2011
11663728,10563,-1587
11664732,10564,-4281
11665732,10565,-3861
11666728,10566,-3644
11667728,10567,-2860
11668728,10568,1267
11669732,10569,4091
11670728,10570,1410
11671728,10571,315
11672728,10572,2934
11673732,10573,3684
11674732,10574,1674
11675732,10575,-609
11676732,10576,-2913
11677732,10577,-4808
11678732,10578,-4880
11679732,10579,-1363
11680728,10580,712
11681732,10581,2628
11682732,10582,1892
11683732,10583,2299
11684728,10584,5651
11685728,10585,5311
11686728,10586,1591
11687728,10587,-539
11688728,10588,-3665
11689732,10589,-4629
11690732,10590,-5086
11691728,10591,-2563
11692728,10592,318
11693728,10593,3264
11694728,10594,5133
11695728,10595,3301
11696728,10596,2215
11697728,10597,-1374
11698728,10598,-838
11699728,10599,-1843
11700728,10600,1769
11701728,10601,960
11702728,10602,1854
11703732,10603,815
11704728,10604,-3140
11705732,10605,-2527
11706728,10606,-2931
11707728,10607,-1810
11708728,10608,2608
11709732,10609,4237
11710728,10610,6198
11711732,10611,5075
11712732,10612,3832
11713728,10613,14
11714728,10614,-6728
11715732,10615,-8345
11716728,10616,-5804
11717728,10617,-1679
11718732,10618,1316
11719732,10619,5328
11720728,10620,7243
11721732,10621,4579
11722728,10622,2366
11723732,10623,3679
11724728,10624,1208
11725728,10625,-1815
11726728,10626,-6639
11727732,10627,-7937
11728732,10628,-6446
11729732,10629,-2582
11730728,10630,2118
11731732,10631,7029
11732728,10632,7331
11733728,10633,3760
11734732,10634,-867
11735732,10635,-4188
11736728,10636,-4254
11737728,10637,-7125
11738732,10638,-4156
11739732,10639,65
11740732,10640,4615
11741728,10641,5746
11742728,10642,6615
11743732,10643,5063
11744728,10644,2547
11745732,10645,-3461
11746728,10646,-6424
11747728,10647,-5939
11748728,10648,-4909
11749732,10649,-3830
11750728,10650,1795
11751732,10651,4999
11752728,10652,7269
11753732,10653,7940
11754728,10654,5644
11755728,10655,-15
11756732,10656,-4223
11757728,10657,-6392
11758728,10658,-6815
11759728,10659,-2133
11760728,10660,1025
11761728,10661,1331
11762732,10662,2305
11763728,10663,3586
11764728,10664,6403
11765732,10665,5196
11766732,10666,804
11767732,10667,-2702
11768728,10668,-3829
11769728,10669,-3124
11770732,10670,-5033
11771728,10671,-2888
11772732,10672,2091
11773728,10673,1926
11774732,10674,4414
11775728,10675,4312
11776732,10676,3593
11777728,10677,-1706
11778728,10678,-2164
11779728,10679,-1153
11780732,10680,-95
11781732,10681,1153
11782728,10682,808
11783732,10683,2111
11784728,10684,549
11785732,10685,1644
11786728,10686,-558
11787732,10687,82
11788728,10688,-2102
11789728,10689,-1694
11790732,10690,-1709
11791728,10691,372
11792732,10692,1598
11793728,10693,839
11794728,10694,1303
11795732,10695,2056
11796728,10696,2153
11797728,10697,361
11798728,10698,-283
11799732,10699,44
11800728,10700,-652
11801732,10701,-1581
11802732,10702,-3284
11803732,10703,-2007
11804732,10704,119
11805728,10705,3318
11806732,10706,2972
11807732,10707,4034
11808728,10708,3819
11809728,10709,1995
11810728,10710,409
11811732,10711,-3281
11812728,10712,-5766
11813728,10713,-5684
11814732,10714,-200
11815728,10715,2779
11816728,10716,5080
11817728,10717,3793
11818728,10718,3180
11819728,10719,765
11820728,10720,-797
11821728,10721,-1579
11822728,10722,-4494
11823732,10723,-4289
11824728,10724,113
11825728,10725,2853
11826732,10726,4509
11827728,10727,4306
11828728,10728,1827
11829732,10729,-491
11830728,10730,-3044
11831728,10731,-4923
11832732,10732,-3133
11833728,10733,1600
11834728,10734,2888
11835732,10735,4257
11836728,10736,4746
11837732,10737,2981
11838728,10738,1060
11839728,10739,-592
11840728,10740,-3527
11841732,10741,-4933
11842728,10742,-4192
11843728,10743,-1672
11844728,10744,281
11845732,10745,5267
11846728,10746,6539
11847728,10747,4967
11848728,10748,1921
11849736,10749,-1081
11850728,10750,-3436
11851728,10751,-5317
11852728,10752,-3871
11853728,10753,-1158
11854732,10754,-350
11855728,10755,4138
11856732,10756,5945
11857728,10757,5135
11858728,10758,3241
11859728,10759,1763
11860728,10760,1108
11861728,10761,-2484
11862732,10762,-3771
11863728,10763,-3968
11864728,10764,-2213
11865728,10765,-1729
11866728,10766,325
11867728,10767,1160
11868728,10768,1952
11869732,10769,2899
11870732,10770,3457
11871728,10771,3800
11872732,10772,2489
11873728,10773,1807
11874732,10774,-2381
11875732,10775,-4066
11876728,10776,-4309
11877728,10777,-3799
11878732,10778,-1406
11879732,10779,1409
11880732,10780,244
11881728,10781,3038
11882728,10782,2792
11883732,10783,3800
11884728,10784,4729
11885728,10785,2479
11886728,10786,1066
11887728,10787,-1402
11888728,10788,-2671
11889732,10789,-4288
11890732,10790,-1878
11891728,10791,-643
11892728,10792,804
11893728,10793,63
11894728,10794,3298
11895728,10795,4009
11896732,10796,2079
11897732,10797,233
11898728,10798,-3350
11899732,10799,-1586
11900728,10800,-2335
11901728,10801,31
11902728,10802,-1161
11903728,10803,99
11904728,10804,1832
11905728,10805,2574
11906728,10806,6088
11907728,10807,4236
11908732,10808,615
11909728,10809,-1140
11910732,10810,-3787
11911728,10811,-3608
11912728,10812,-3155
11913728,10813,-1204
11914732,10814,1627
11915728,10815,-235
11916732,10816,7219
11917728,10817,4982
11918728,10818,3055
11919728,10819,-4295
11920728,10820,-7922
11921728,10821,-5176
11922728,10822,-800
11923728,10823,3559
11924728,10824,2741
11925732,10825,3503
11926728,10826,3576
11927732,10827,1360
11928732,10828,-1219
11929728,10829,-2374
11930728,10830,-3594
11931728,10831,-1425
11932732,10832,-69
11933728,10833,2268
11934728,10834,2740
11935728,10835,2536
11936732,10836,1490
11937732,10837,216
11938728,10838,-1874
11939728,10839,-3273
11940728,10840,-347
11941728,10841,960
11942732,10842,4351
11943728,10843,2783
11944728,10844,2786
11945728,10845,298
11946728,10846,-1673
11947728,10847,-3580
11948732,10848,-4459
11949728,10849,-2272
11950732,10850,2554
11951728,10851,4641
11952732,10852,4483
11953732,10853,3585
11954728,10854,1371
11955732,10855,-1729
11956728,10856,-3436
11957728,10857,-5009
11958728,10858,-4173
11959728,10859,-2111
11960728,10860,2188
11961728,10861,4670
11962728,10862,5661
11963732,10863,3861
11964732,10864,3374
11965728,10865,-645
11966728,10866,-2450
11967728,10867,-3455
11968728,10868,-4802
11969728,10869,-1461
11970728,10870,712
11971728,10871,1618
11972728,10872,1703
11973728,10873,3330
11974732,10874,5258
11975728,10875,3748
11976732,10876,-5350
11977732,10877,-3362
11978728,10878,-926
11979728,10879,2741
11980728,10880,2952
11981728,10881,4527
11982732,10882,1478
11983728,10883,-506
11984732,10884,-3517
11985728,10885,-3902
11986728,10886,-3736
11987732,10887,-916
11988732,10888,2821
11989728,10889,4928
11990732,10890,5060
11991728,10891,3673
11992728,10892,1964
11993732,10893,-2045
11994732,10894,-3966
11995728,10895,-4599
11996732,10896,-4120
11997728,10897,-695
11998728,10898,372
11999728,10899,2696
12000732,10900,3684
12001728,10901,4180
12002728,10902,2547
12003728,10903,3234
12004728,10904,-582
