pc_timestamp,sample_index,raw_value
55349728,54249,3666
55350728,54250,812
55351728,54251,-1718
55352732,54252,-646
55353732,54253,278
55354732,54254,2714
55355728,54255,4072
55356728,54256,5020
55357728,54257,5768
55358728,54258,10463
55359728,54259,8356
55360728,54260,6758
55361728,54261,3344
55362728,54262,-516
55363732,54263,-24
55364728,54264,1265
55365728,54265,3333
55366732,54266,3156
55367728,54267,5640
55368728,54268,6159
55369732,54269,11746
55370732,54270,11857
55371732,54271,9499
55372728,54272,3669
55373732,54273,-1673
55374728,54274,-4454
55375728,54275,-3215
55376732,54276,-2199
55377728,54277,-4084
55378732,54278,1817
55379732,54279,9846
55380728,54280,16413
55381728,54281,17599
55382728,54282,13953
55383728,54283,8366
55384728,54284,1121
55385732,54285,-7150
55386728,54286,-8021
55387728,54287,-2466
55388732,54288,-1144
55389728,54289,6746
55390732,54290,8477
55391728,54291,11476
55392728,54292,10221
55393728,54293,11901
55394728,54294,7292
55395732,54295,2916
55396728,54296,-1925
55397732,54297,-4139
55398728,54298,-2259
55399732,54299,2505
55400728,54300,7705
55401732,54301,12849
55402732,54302,12844
55403728,54303,11931
55404728,54304,6264
55405732,54305,2287
55406728,54306,-1057
55407732,54307,131
55408728,54308,-813
55409728,54309,875
55410728,54310,680
55411728,54311,4366
55412728,54312,9414
55413728,54313,11154
55414728,54314,7814
55415728,54315,4003
55416728,54316,2909
55417728,54317,2530
55418732,54318,2756
55419728,54319,2837
55420728,54320,2837
55421728,54321,3867
55422732,54322,4682
55423728,54323,5191
55424728,54324,4600
55425728,54325,2624
55426728,54326,1412
55427728,54327,1600
55428732,54328,5440
55429728,54329,6330
55430732,54330,5446
55431728,54331,2483
55432728,54332,2455
55433728,54333,8669
55434732,54334,7067
55435728,54335,5972
55436728,54336,4436
55437732,54337,5854
55438728,54338,3735
55439728,54339,3859
55440728,54340,764
55441728,54341,1056
55442732,54342,3054
55443728,54343,1782
55444732,54344,4045
55445728,54345,3033
55446732,54346,5452
55447728,54347,4235
55448732,54348,8349
55449728,54349,9271
55450732,54350,8216
55451728,54351,5909
55452732,54352,2709
55453728,54353,-1240
55454732,54354,-4613
55455728,54355,-59
55456732,54356,4253
55457732,54357,6699
55458728,54358,7760
55459728,54359,5580
55460728,54360,2774
55461732,54361,6026
