pc_timestamp,sample_index,raw_value
16106732,15006,4189
16107732,15007,1545
16108732,15008,-242
16109728,15009,-609
16110728,15010,-1141
16111728,15011,572
16112728,15012,3815
16113732,15013,7002
16114728,15014,7942
16115732,15015,10452
16116728,15016,8999
16117728,15017,6988
16118732,15018,6209
16119732,15019,5219
16120728,15020,1702
16121728,15021,418
16122728,15022,-2304
16123732,15023,-3077
16124728,15024,370
16125728,15025,8441
16126732,15026,9093
16127728,15027,9837
16128732,15028,8436
16129732,15029,7742
16130728,15030,6255
16131728,15031,792
16132728,15032,-2689
16133728,15033,-3518
16134732,15034,-549
16135728,15035,2309
16136732,15036,6390
16137728,15037,9670
16138732,15038,11931
16139728,15039,9520
16140732,15040,6744
16141728,15041,3687
16142728,15042,-1172
16143728,15043,-3165
16144732,15044,-2701
16145732,15045,491
16146732,15046,3885
16147728,15047,7196
16148728,15048,8570
16149732,15049,11169
16150728,15050,11393
16151728,15051,7619
16152732,15052,3033
16153728,15053,-29
16154728,15054,-1248
16155728,15055,-2616
16156732,15056,1018
16157732,15057,2342
16158732,15058,4727
16159728,15059,7783
16160728,15060,8513
16161728,15061,7853
16162728,15062,5953
16163732,15063,2525
16164732,15064,696
16165728,15065,2024
16166732,15066,5025
16167732,15067,8173
16168728,15068,8152
16169728,15069,6985
16170728,15070,4628
16171732,15071,2742
16172728,15072,-94
16173728,15073,474
16174728,15074,-323
16175728,15075,1612
16176728,15076,4811
16177728,15077,6961
16178732,15078,7491
16179732,15079,4921
16180732,15080,2831
16181728,15081,4294
16182728,15082,3333
16183728,15083,3265
16184732,15084,2431
16185728,15085,5746
16186728,15086,7327
16187732,15087,4561
16188728,15088,5810
16189728,15089,4008
16190728,15090,4768
16191728,15091,3591
16192732,15092,2034
16193732,15093,1462
16194728,15094,2117
16195728,15095,3037
16196732,15096,4229
16197728,15097,4930
16198728,15098,5185
16199728,15099,5071
16200728,15100,5606
16201736,15101,5142
16202732,15102,3556
16203728,15103,3824
16204728,15104,4852
16205728,15105,6414
16206728,15106,5619
16207732,15107,5121
16208728,15108,3210
16209732,15109,1364
16210732,15110,1302
16211732,15111,1968
16212728,15112,1916
16213732,15113,1854
16214728,15114,3281
16215728,15115,5373
16216732,15116,6844
16217728,15117,9175
16218732,15118,8764
16219728,15119,6700
16220732,15120,5836
16221728,15121,3491
16222728,15122,1127
16223728,15123,-839
16224728,15124,-511
16225732,15125,199
16226728,15126,2288
16227732,15127,5772
16228728,15128,7786
16229728,15129,8854
16230728,15130,8775
16231728,15131,10360
16232732,15132,5971
16233728,15133,2313
16234732,15134,-3664
16235728,15135,-7351
16236728,15136,-3400
16237732,15137,-346
16238732,15138,7655
16239728,15139,13818
16240728,15140,14243
16241732,15141,12928
16242728,15142,9077
16243728,15143,5139
16244728,15144,915
16245732,15145,-1211
16246728,15146,-2964
16247728,15147,-695
16248732,15148,-409
16249728,15149,4245
16250732,15150,5723
16251728,15151,7436
16252728,15152,9593
16253728,15153,6604
16254728,15154,3907
16255728,15155,5664
16256732,15156,5184
16257728,15157,5721
16258728,15158,1864
16259732,15159,-1146
