time,value,run
5.469012,3,5
5.470012,0,5
5.471012,0,5
5.472012,2,5
5.473012,1,5
5.474012,0,5
5.475012,6,5
5.476012,7,5
5.477012,4,5
5.478016,0,5
5.479016,0,5
5.480012,0,5
5.481012,0,5
5.482012,0,5
5.483012,0,5
5.484012,1,5
5.485012,0,5
5.486012,0,5
5.487012,0,5
5.488016,0,5
5.489012,0,5
5.490012,0,5
5.491012,0,5
5.492016,1,5
5.493012,0,5
5.494012,0,5
5.495012,0,5
5.496012,0,5
5.497012,3,5
5.498012,3,5
5.499012,2,5
5.500012,0,5
5.501012,0,5
5.502016,0,5
5.503016,4,5
5.504016,4,5
5.505016,1,5
5.506012,0,5
5.507012,0,5
5.508012,0,5
5.509012,0,5
5.510012,0,5
5.511012,1,5
5.512012,0,5
5.513012,0,5
5.514012,0,5
5.515012,1,5
5.516016,2,5
5.517012,0,5
5.518012,0,5
5.519016,0,5
5.520016,0,5
5.521012,0,5
5.522016,1,5
5.523012,1,5
5.524016,2,5
5.525012,0,5
5.526012,0,5
5.527016,0,5
5.528016,0,5
5.529012,0,5
5.530016,0,5
5.531012,0,5
5.532012,0,5
5.533012,0,5
5.534012,0,5
5.535012,0,5
5.536012,0,5
5.537012,0,5
5.538012,0,5
5.539012,0,5
5.540016,0,5
5.541012,0,5
5.542012,0,5
5.543016,0,5
5.544016,0,5
5.545012,2,5
5.546012,0,5
5.54702,0,5
5.548012,0,5
5.549012,0,5
5.550012,0,5
5.551012,0,5
5.552012,0,5
5.553012,0,5
5.554012,0,5
5.555012,0,5
5.556016,0,5
5.557012,0,5
5.558016,0,5
5.559016,0,5
5.560016,0,5
5.561012,0,5
5.562012,0,5
5.563012,0,5
5.564016,0,5
5.565016,0,5
5.566016,0,5
5.567016,0,5
5.568016,0,5
5.569012,0,5
5.570012,0,5
5.571012,0,5
5.572012,0,5
5.573012,0,5
5.574012,0,5
5.575012,0,5
5.576016,0,5
5.577012,0,5
5.578012,0,5
5.579012,0,5
5.580016,0,5
5.581012,0,5
5.582012,0,5
5.583012,0,5
5.584016,0,5
5.585012,0,5
5.586012,0,5
5.587012,0,5
5.588016,0,5
5.589012,0,5
5.590012,0,5
5.591012,0,5
5.592012,0,5
5.593012,0,5
5.594012,0,5
5.595012,0,5
5.596016,0,5
5.597016,0,5
5.598016,0,5
5.599016,0,5
5.600016,1,5
5.601012,0,5
5.602012,0,5
5.603012,0,5
5.604012,0,5
5.605012,0,5
5.606012,0,5
5.607012,0,5
5.608012,0,5
5.609012,0,5
5.610012,0,5
5.611012,0,5
5.612016,0,5
5.613012,0,5
5.614012,0,5
5.615012,0,5
5.616012,0,5
5.617012,0,5
5.618012,0,5
5.619012,0,5
5.620016,0,5
5.621012,0,5
5.622012,0,5
5.623012,0,5
5.624016,0,5
5.625012,0,5
5.626012,0,5
5.627012,0,5
5.628012,0,5
5.629012,0,5
5.630016,0,5
5.631016,0,5
5.632016,0,5
5.633016,0,5
5.634012,0,5
5.635012,0,5
5.636012,0,5
5.637012,0,5
5.638012,0,5
5.639012,0,5
5.640012,3,5
5.641012,2,5
5.642012,0,5
5.643012,0,5
5.644012,0,5
5.645012,0,5
5.646012,0,5
5.647012,0,5
5.648012,0,5
5.649012,1,5
5.650016,0,5
5.651012,0,5
5.652016,0,5
5.653012,0,5
5.654012,0,5
5.655012,0,5
5.656012,0,5
5.657012,0,5
5.658012,0,5
5.659012,0,5
5.660012,0,5
5.661012,0,5
5.662012,0,5
5.663012,0,5
5.664012,0,5
5.665012,0,5
5.666012,0,5
5.667012,1,5
5.668012,0,5
5.669012,0,5
5.670012,0,5
5.671016,0,5
5.672016,0,5
5.673012,0,5
5.674012,0,5
5.67502,1,5
5.676012,0,5
5.677012,0,5
5.678012,0,5
5.679012,0,5
5.680012,1,5
5.681012,1,5
5.682012,2,5
5.683012,0,5
5.684016,0,5
5.685012,0,5
5.686012,2,5
5.687012,1,5
5.688016,0,5
5.689012,0,5
5.690012,0,5
5.691012,0,5
5.692012,0,5
5.693016,0,5
5.694016,0,5
5.695012,0,5
5.696016,0,5
5.697012,0,5
5.698012,0,5
5.699012,0,5
5.700012,0,5
5.701012,0,5
5.702016,0,5
5.703016,0,5
5.704016,0,5
5.705012,0,5
5.706012,0,5
5.707012,0,5
5.708016,0,5
5.709016,0,5
5.710012,0,5
5.711016,1,5
5.712016,0,5
5.713012,0,5
5.714016,0,5
5.715012,0,5
5.716016,0,5
5.717012,0,5
5.718012,0,5
5.719012,0,5
5.720012,0,5
5.721012,0,5
5.722012,0,5
5.723012,2,5
5.724016,2,5
5.725016,2,5
5.726016,1,5
5.727016,0,5
5.728016,0,5
5.729012,0,5
5.730016,1,5
5.731016,0,5
5.732016,0,5
5.733016,0,5
5.734016,0,5
5.735016,1,5
5.736012,0,5
5.737012,0,5
5.738012,0,5
5.739012,0,5
5.740012,0,5
5.741012,0,5
5.742012,0,5
5.743012,3,5
5.744016,1,5
5.745012,0,5
5.746012,0,5
5.747012,2,5
5.748016,1,5
5.749012,0,5
5.750012,0,5
5.751012,0,5
5.752016,0,5
5.753012,0,5
5.754012,0,5
5.755012,0,5
5.756012,0,5
5.757012,0,5
5.758012,0,5
5.759016,1,5
5.760016,0,5
5.761016,0,5
5.762016,2,5
5.763016,1,5
5.764012,0,5
5.765016,0,5
5.766012,0,5
5.767012,0,5
5.768012,0,5
5.769012,0,5
5.770012,5,5
5.771012,6,5
5.772012,0,5
5.773012,0,5
5.774012,0,5
5.775012,0,5
5.776012,0,5
5.777012,0,5
5.778016,0,5
5.779012,0,5
5.780012,0,5
5.781012,2,5
5.782012,1,5
5.783012,3,5
5.784016,0,5
5.785012,0,5
5.786012,0,5
5.787012,1,5
5.788012,62,5
5.789012,23,5
5.790012,0,5
5.791012,0,5
5.792012,0,5
5.793012,24,5
5.794012,62,5
5.795012,54,5
5.796012,23,5
5.797012,10,5
5.798012,0,5
5.799012,0,5
5.800012,0,5
5.801012,0,5
5.802012,0,5
5.80302,0,5
5.804012,37,5
5.805012,39,5
5.806012,29,5
5.807012,12,5
5.808012,0,5
5.809012,0,5
5.810012,0,5
5.811012,0,5
5.812016,5,5
5.813012,19,5
5.814012,17,5
5.815012,6,5
5.816016,1,5
5.817012,0,5
5.818012,0,5
5.819012,0,5
5.820012,0,5
5.821016,3,5
5.822012,3,5
5.823012,2,5
5.824016,3,5
5.825012,2,5
5.826012,0,5
5.827012,0,5
5.828012,0,5
5.829012,1,5
5.830012,6,5
5.831016,5,5
5.832016,0,5
5.833012,0,5
5.834012,0,5
5.835012,0,5
5.836016,0,5
5.837016,0,5
5.838012,0,5
5.839012,3,5
5.840012,5,5
5.841012,1,5
5.842012,0,5
5.843012,0,5
5.844012,0,5
5.845012,0,5
5.846012,0,5
5.847012,0,5
5.848012,2,5
5.849012,2,5
5.850012,0,5
5.851012,0,5
5.852016,1,5
5.853012,1,5
5.854012,0,5
5.855016,0,5
5.856016,0,5
5.857012,1,5
5.858012,1,5
5.859012,3,5
5.860016,0,5
5.861012,0,5
5.862012,0,5
5.863016,0,5
5.864012,0,5
5.865012,0,5
5.866012,1,5
5.867012,1,5
5.868016,1,5
5.869012,0,5
5.870012,0,5
5.871016,0,5
5.872016,0,5
5.873012,0,5
5.874012,0,5
5.875012,0,5
5.876016,0,5
5.877016,0,5
5.878016,0,5
5.879012,0,5
5.880016,0,5
5.881012,2,5
5.882016,0,5
5.883012,1,5
5.884016,0,5
5.885016,0,5
5.886016,0,5
5.887016,0,5
5.888016,0,5
5.889016,0,5
5.890012,0,5
5.891012,0,5
5.892012,0,5
5.893012,0,5
5.894012,0,5
5.895016,0,5
5.896016,0,5
5.897012,0,5
5.898012,0,5
5.899016,0,5
5.900012,1,5
5.901012,0,5
5.902012,0,5
5.903012,0,5
5.904016,0,5
5.905012,3,5
5.906016,0,5
5.907012,0,5
5.908016,0,5
5.909012,0,5
5.910012,0,5
5.911012,0,5
5.912016,0,5
5.913012,0,5
5.914016,0,5
5.915012,0,5
5.916016,0,5
5.917012,0,5
5.918016,0,5
5.919016,0,5
5.920016,0,5
5.921012,1,5
5.922012,0,5
5.923012,0,5
5.924012,0,5
5.925012,0,5
5.926012,2,5
5.927016,1,5
5.928016,0,5
5.929012,0,5
5.930012,0,5
5.93102,2,5
5.932012,0,5
5.933012,0,5
5.934012,0,5
5.935012,0,5
5.936012,0,5
5.937012,0,5
5.938012,0,5
5.939012,0,5
5.940016,0,5
5.941012,0,5
5.942012,0,5
5.943012,0,5
5.944012,0,5
5.945012,0,5
5.946012,0,5
5.947012,0,5
5.948012,0,5
5.949016,0,5
5.950012,0,5
5.951012,0,5
5.952016,0,5
5.953012,0,5
5.954012,0,5
5.955012,0,5
5.956012,0,5
5.957012,0,5
5.958016,0,5
5.959016,1,5
5.960016,2,5
5.961012,0,5
5.962012,0,5
5.963012,0,5
5.964016,2,5
5.965012,0,5
5.966012,0,5
5.967012,0,5
5.968016,0,5
5.969012,5,5
5.970012,5,5
5.971012,7,5
5.972016,6,5
5.973012,0,5
5.974012,0,5
5.975012,0,5
5.976012,0,5
5.977012,2,5
5.978012,8,5
5.979012,3,5
5.980016,0,5
5.981016,0,5
5.982012,0,5
5.983016,2,5
5.984016,0,5
5.985012,0,5
5.986012,0,5
5.987012,0,5
5.988016,0,5
5.989012,0,5
5.990016,0,5
5.991016,0,5
5.992016,0,5
5.993012,0,5
5.994012,0,5
5.995012,0,5
5.996016,0,5
5.997012,0,5
5.998012,0,5
5.999016,2,5
6.000016,0,5
6.001012,1,6
6.002012,0,6
6.003012,1,6
6.004016,2,6
6.005012,5,6
6.006012,4,6
6.007012,2,6
6.008016,0,6
6.009012,0,6
6.010016,0,6
6.011016,1,6
6.012016,1,6
6.013016,0,6
6.014016,0,6
6.015016,0,6
6.016016,0,6
6.017012,0,6
6.018012,0,6
6.019012,0,6
6.020012,0,6
6.021012,0,6
6.022012,0,6
6.023012,0,6
6.024012,1,6
6.025012,0,6
6.026012,0,6
6.027012,0,6
6.028016,0,6
6.029012,0,6
6.030012,1,6
6.031016,0,6
6.032016,0,6
6.033012,0,6
6.034016,0,6
6.035012,0,6
6.036016,0,6
6.037016,0,6
6.038016,0,6
6.039016,1,6
6.040016,1,6
6.041012,1,6
6.042016,0,6
6.043012,0,6
6.044012,1,6
6.045012,3,6
6.046012,2,6
6.047016,0,6
6.048016,0,6
6.049012,0,6
6.050012,0,6
6.051012,0,6
6.052016,0,6
6.053012,0,6
6.054016,0,6
6.055016,0,6
6.056016,0,6
6.057012,0,6
6.058012,0,6
6.05902,0,6
6.060012,0,6
6.061012,0,6
6.062012,0,6
6.063012,0,6
6.064012,0,6
6.065012,1,6
6.066012,1,6
6.067012,1,6
6.068016,0,6
6.069012,0,6
6.070016,0,6
6.071016,1,6
6.072016,2,6
6.073016,0,6
6.074016,0,6
6.075016,0,6
6.076016,0,6
6.077012,0,6
6.078016,0,6
6.079016,0,6
6.080016,0,6
6.081012,0,6
6.082012,0,6
6.083012,0,6
6.084012,0,6
6.085012,0,6
6.086012,1,6
6.087012,0,6
6.088016,0,6
6.089012,0,6
6.090012,0,6
6.091012,1,6
6.092016,0,6
6.093016,0,6
6.094012,0,6
6.095012,0,6
6.096016,0,6
6.097012,0,6
6.098012,0,6
6.099012,0,6
6.100016,0,6
6.101012,0,6
6.102012,0,6
6.103012,0,6
6.104016,1,6
6.105012,0,6
6.106012,0,6
6.107012,0,6
6.108016,0,6
6.109016,0,6
6.110016,0,6
6.111016,0,6
6.112016,0,6
6.113012,0,6
6.114016,0,6
6.115012,0,6
6.116016,0,6
6.117016,0,6
6.118016,0,6
6.119016,0,6
6.120016,0,6
6.121012,0,6
6.122016,0,6
6.123016,0,6
6.124016,0,6
6.125012,0,6
6.126016,0,6
6.127016,0,6
6.128016,0,6
6.129012,0,6
6.130016,0,6
6.131016,0,6
6.132016,0,6
6.133016,0,6
6.134016,0,6
6.135016,0,6
6.136016,0,6
6.137016,0,6
6.138016,0,6
6.139016,0,6
6.140016,0,6
6.141016,0,6
6.142016,0,6
6.143016,0,6
6.144012,0,6
6.145016,0,6
6.146016,0,6
6.147012,0,6
6.148012,0,6
6.149016,0,6
6.150012,0,6
6.151012,0,6
6.152012,0,6
6.153012,0,6
6.154012,0,6
6.155012,0,6
6.156012,0,6
6.157012,0,6
6.158012,5,6
6.159012,2,6
6.160016,0,6
6.161012,0,6
6.162016,1,6
6.163012,3,6
6.164016,0,6
6.165012,0,6
6.166012,0,6
6.167012,0,6
6.168012,0,6
6.169012,0,6
6.170012,0,6
6.171012,0,6
6.172012,2,6
6.173012,0,6
6.174012,0,6
6.175012,0,6
6.176012,0,6
6.177012,0,6
6.178012,0,6
6.179012,0,6
6.180016,0,6
6.181012,3,6
6.182016,1,6
6.183016,0,6
6.184016,0,6
6.185012,0,6
6.186012,0,6
6.18702,1,6
6.188012,0,6
6.189012,0,6
6.190012,0,6
6.191012,0,6
6.192012,0,6
6.193012,0,6
6.194016,0,6
6.195016,0,6
6.196016,1,6
6.197012,1,6
6.198012,2,6
6.199012,0,6
6.200016,0,6
6.201012,0,6
6.202012,0,6
6.203012,0,6
6.204016,0,6
6.205016,0,6
6.206016,0,6
6.207016,0,6
6.208016,0,6
6.209012,0,6
6.210012,0,6
6.211012,0,6
6.212016,0,6
6.213012,0,6
6.214016,0,6
6.215016,0,6
6.216016,0,6
6.217012,0,6
6.218012,0,6
6.219016,0,6
6.220016,0,6
6.221016,0,6
6.222016,0,6
6.223016,0,6
6.224016,0,6
6.225012,0,6
6.226016,0,6
6.227012,0,6
6.228016,0,6
6.229012,0,6
6.230012,0,6
6.231012,0,6
6.232012,0,6
6.233012,0,6
6.234012,0,6
6.235012,0,6
6.236016,0,6
6.237016,0,6
6.238016,0,6
6.239016,1,6
6.240016,0,6
6.241012,0,6
6.242012,0,6
6.243012,0,6
6.244016,2,6
6.245012,2,6
6.246016,0,6
6.247016,0,6
6.248012,0,6
6.249012,0,6
6.250012,0,6
6.251012,0,6
6.252012,0,6
6.253012,0,6
6.254012,0,6
6.255012,0,6
6.256016,0,6
6.257012,0,6
6.258012,0,6
6.259012,0,6
6.260016,0,6
6.261012,1,6
6.262016,1,6
6.263012,1,6
6.264016,0,6
6.265012,0,6
6.266016,0,6
6.267016,1,6
6.268012,0,6
6.269012,0,6
6.270012,0,6
6.271016,0,6
6.272016,0,6
6.273016,0,6
6.274012,0,6
6.275012,0,6
6.276012,0,6
6.277012,0,6
6.278012,0,6
6.279012,0,6
6.280016,0,6
6.281012,0,6
6.282012,0,6
6.283012,0,6
6.284016,0,6
6.285012,0,6
6.286012,0,6
6.287016,0,6
6.288016,0,6
6.289012,0,6
6.290016,0,6
6.291012,0,6
6.292016,0,6
6.293012,0,6
6.294016,0,6
6.295016,0,6
6.296016,1,6
6.297012,0,6
6.298016,0,6
6.299012,0,6
6.300016,0,6
6.301016,1,6
6.302016,0,6
6.303016,0,6
6.304016,0,6
6.305012,0,6
6.306016,0,6
6.307016,0,6
6.308016,0,6
6.309012,0,6
6.310016,0,6
6.311016,0,6
6.312016,0,6
6.313012,0,6
6.314016,0,6
6.31502,0,6
6.316012,0,6
6.317012,0,6
6.318012,0,6
6.319016,0,6
6.320016,0,6
6.321012,0,6
6.322016,0,6
6.323016,0,6
6.324016,0,6
6.325012,1,6
6.326016,2,6
6.327016,0,6
6.328016,0,6
6.329016,0,6
6.330016,0,6
6.331016,0,6
6.332016,0,6
6.333012,0,6
6.334016,0,6
6.335016,2,6
6.336016,0,6
6.337012,0,6
6.338016,0,6
6.339016,0,6
6.340016,0,6
6.341016,0,6
6.342016,0,6
6.343016,0,6
6.344016,0,6
6.345016,0,6
6.346016,1,6
6.347016,0,6
6.348016,0,6
6.349016,0,6
6.350012,0,6
6.351016,0,6
6.352016,0,6
6.353012,1,6
6.354016,0,6
6.355012,0,6
6.356016,0,6
6.357012,0,6
6.358012,0,6
6.359012,0,6
6.360016,0,6
6.361012,0,6
6.362012,0,6
6.363012,0,6
6.364016,0,6
6.365016,1,6
6.366016,2,6
6.367016,0,6
6.368016,0,6
6.369012,0,6
6.370016,0,6
6.371016,0,6
6.372016,0,6
6.373016,0,6
6.374016,0,6
6.375016,0,6
6.376016,0,6
6.377012,0,6
6.378016,0,6
6.379016,0,6
6.380016,0,6
6.381016,0,6
6.382016,1,6
6.383016,0,6
6.384016,0,6
6.385016,0,6
6.386016,0,6
6.387016,0,6
6.388012,0,6
6.389016,0,6
6.390016,1,6
6.391016,0,6
6.392016,0,6
6.393016,0,6
6.394016,0,6
6.395016,0,6
6.396016,0,6
6.397016,0,6
6.398016,0,6
6.399016,0,6
6.400012,0,6
6.401016,0,6
6.402016,0,6
6.403016,0,6
6.404012,0,6
6.405016,0,6
6.406012,1,6
6.407012,0,6
6.408012,0,6
6.409012,0,6
6.410012,0,6
6.411012,0,6
6.412012,0,6
6.413012,0,6
6.414012,0,6
6.415012,0,6
6.416012,0,6
6.417012,0,6
6.418016,0,6
6.419012,0,6
6.420012,1,6
6.421012,0,6
6.422012,0,6
6.423012,0,6
6.424012,1,6
6.425012,0,6
6.426012,0,6
6.427012,0,6
6.428012,0,6
6.429012,2,6
6.430012,0,6
6.431012,0,6
6.432012,0,6
6.433012,0,6
6.434012,0,6
6.435012,0,6
6.436012,0,6
6.437012,0,6
6.438012,2,6
6.439012,2,6
6.440016,0,6
6.441012,0,6
6.442012,0,6
6.44302,0,6
6.444012,1,6
6.445012,0,6
6.446012,0,6
6.447012,0,6
6.448012,0,6
6.449012,0,6
6.450012,0,6
6.451012,0,6
6.452016,0,6
6.453012,0,6
6.454012,0,6
6.455012,0,6
6.456012,0,6
6.457012,0,6
6.458012,0,6
6.459012,0,6
6.460012,0,6
6.461016,0,6
6.462012,0,6
6.463012,0,6
6.464016,0,6
6.465012,0,6
6.466012,0,6
6.467012,0,6
6.468012,0,6
6.469012,0,6
6.470012,0,6
6.471016,0,6
6.472016,0,6
6.473012,0,6
6.474012,0,6
6.475012,0,6
6.476012,0,6
6.477012,0,6
6.478012,0,6
6.479012,0,6
6.480016,0,6
6.481012,0,6
6.482012,0,6
6.483012,0,6
6.484012,0,6
6.485012,0,6
6.486012,0,6
6.487012,0,6
6.488012,0,6
6.489012,0,6
6.490012,0,6
6.491012,0,6
6.492016,0,6
6.493012,0,6
6.494012,0,6
6.495012,0,6
6.496016,0,6
6.497012,0,6
6.498012,0,6
6.499012,0,6
6.500016,0,6
6.501012,1,6
6.502016,0,6
6.503016,0,6
6.504012,0,6
6.505012,0,6
6.506012,0,6
6.507012,0,6
6.508016,0,6
6.509012,0,6
6.510012,0,6
6.511016,0,6
6.512016,0,6
6.513012,0,6
6.514012,0,6
6.515012,0,6
6.516016,0,6
6.517012,0,6
6.518016,0,6
6.519016,0,6
6.520016,0,6
6.521012,1,6
6.522016,1,6
6.523016,0,6
6.524016,0,6
6.525016,0,6
6.526016,0,6
6.527016,0,6
6.528016,0,6
6.529012,0,6
6.530012,0,6
6.531012,0,6
6.532012,0,6
6.533012,0,6
6.534012,0,6
6.535012,0,6
6.536016,0,6
6.537012,0,6
6.538012,0,6
6.539016,0,6
6.540016,0,6
6.541016,0,6
6.542016,0,6
6.543016,0,6
6.544016,0,6
6.545012,2,6
6.546016,1,6
6.547012,0,6
6.548016,0,6
6.549016,0,6
6.550016,0,6
6.551016,0,6
6.552016,0,6
6.553016,1,6
6.554016,0,6
6.555012,0,6
6.556012,0,6
6.557012,0,6
6.558012,0,6
6.559012,0,6
6.560012,0,6
6.561016,0,6
6.562012,1,6
6.563012,0,6
6.564012,0,6
6.565012,0,6
6.566012,0,6
6.567012,0,6
6.568012,0,6
6.569012,0,6
6.570012,0,6
6.571024,0,6
6.572016,0,6
6.573016,0,6
6.574012,0,6
6.575012,0,6
6.576012,0,6
6.577012,0,6
6.578012,0,6
6.579012,1,6
6.580012,0,6
6.581012,0,6
6.582012,0,6
6.583012,0,6
6.584012,0,6
6.585012,1,6
6.586012,2,6
6.587012,0,6
6.588012,0,6
6.589016,0,6
6.590012,0,6
6.591012,0,6
6.592012,0,6
6.593012,0,6
6.594012,0,6
6.595012,2,6
6.596012,0,6
6.597012,0,6
6.598012,0,6
6.599012,0,6
6.600012,0,6
6.601012,2,6
6.602012,0,6
6.603012,0,6
6.604012,0,6
6.605012,0,6
6.606012,0,6
6.607012,0,6
6.608012,0,6
6.609012,0,6
6.610012,0,6
6.611012,0,6
6.612012,0,6
6.613012,0,6
6.614012,0,6
6.615012,0,6
6.616012,0,6
6.617012,0,6
6.618012,0,6
6.619016,0,6
6.620012,0,6
6.621012,0,6
6.622012,0,6
6.623012,0,6
6.624012,0,6
6.625012,0,6
6.626012,0,6
6.627012,2,6
6.628012,0,6
6.629012,0,6
6.630012,0,6
6.631012,0,6
6.632012,0,6
6.633012,0,6
6.634012,0,6
6.635012,0,6
6.636016,0,6
6.637012,0,6
6.638012,0,6
6.639012,1,6
6.640012,0,6
6.641012,0,6
6.642012,0,6
6.643012,0,6
6.644012,0,6
6.645012,2,6
6.646012,0,6
6.647012,0,6
6.648012,0,6
6.649012,0,6
6.650012,0,6
6.651012,0,6
6.652012,0,6
6.653012,0,6
6.654012,0,6
6.655012,0,6
6.656016,0,6
6.657016,0,6
6.658016,0,6
6.659016,0,6
6.660012,0,6
6.661016,0,6
6.662012,0,6
6.663012,0,6
6.664012,0,6
6.665012,0,6
6.666012,0,6
6.667012,0,6
6.668012,0,6
6.669012,0,6
6.670012,0,6
6.671012,0,6
6.672012,0,6
6.673012,0,6
6.674016,0,6
6.675012,0,6
6.676012,0,6
6.677012,0,6
6.678012,0,6
6.679012,0,6
6.680012,0,6
6.681012,0,6
6.682012,0,6
6.683012,0,6
6.684012,0,6
6.685012,0,6
6.686012,2,6
6.687012,1,6
6.688012,0,6
6.689012,0,6
6.690012,0,6
6.691012,0,6
6.692012,0,6
6.693012,0,6
6.694012,0,6
6.695012,0,6
6.696012,0,6
6.697012,0,6
6.698012,0,6
6.69902,0,6
6.700012,1,6
6.701012,2,6
6.702012,0,6
6.703012,0,6
6.704012,0,6
6.705012,0,6
6.706012,0,6
6.707012,0,6
6.708016,0,6
6.709012,0,6
6.710012,0,6
6.711012,0,6
6.712016,0,6
6.713012,0,6
6.714012,0,6
6.715012,0,6
6.716016,0,6
6.717016,0,6
6.718016,0,6
6.719012,0,6
6.720012,3,6
6.721016,1,6
6.722012,0,6
6.723012,0,6
6.724012,0,6
6.725012,0,6
6.726012,0,6
6.727012,0,6
6.728012,0,6
6.729012,0,6
6.730012,0,6
6.731012,0,6
6.732012,0,6
6.733012,0,6
6.734012,0,6
6.735012,0,6
6.736012,0,6
6.737012,0,6
6.738012,0,6
6.739012,1,6
6.740012,0,6
6.741012,0,6
6.742012,0,6
6.743012,0,6
6.744012,0,6
6.745012,1,6
6.746012,0,6
6.747012,0,6
6.748012,0,6
6.749012,0,6
6.750012,0,6
6.751012,0,6
6.752016,0,6
6.753012,0,6
6.754012,0,6
6.755012,0,6
6.756016,0,6
6.757012,0,6
6.758012,0,6
6.759016,1,6
6.760012,0,6
6.761012,0,6
6.762012,0,6
6.763012,0,6
6.764012,0,6
6.765012,0,6
6.766012,0,6
6.767012,0,6
6.768012,0,6
6.769012,0,6
6.770012,0,6
6.771012,0,6
6.772016,0,6
6.773012,0,6
6.774012,0,6
6.775012,0,6
6.776012,0,6
6.777012,0,6
6.778012,0,6
6.779012,0,6
6.780012,0,6
6.781012,0,6
6.782012,0,6
6.783012,0,6
6.784016,0,6
6.785016,1,6
6.786012,0,6
6.787012,0,6
6.788012,0,6
6.789012,0,6
6.790012,0,6
6.791012,0,6
6.792012,0,6
6.793012,0,6
6.794012,0,6
6.795012,1,6
6.796012,0,6
6.797012,0,6
6.798012,0,6
6.799012,0,6
6.800016,0,6
6.801012,0,6
6.802012,1,6
6.803012,1,6
6.804012,0,6
6.805012,0,6
6.806012,0,6
6.807012,0,6
6.808012,0,6
6.809012,0,6
6.810012,0,6
6.811012,0,6
6.812012,0,6
6.813012,0,6
6.814012,0,6
6.815012,0,6
6.816012,0,6
6.817012,0,6
6.818012,0,6
6.819012,0,6
6.820012,0,6
6.821012,0,6
6.822012,0,6
6.823012,0,6
6.824012,1,6
6.825012,0,6
6.826012,0,6
6.82702,0,6
6.828012,0,6
6.829012,3,6
6.830012,0,6
6.831012,0,6
6.832012,0,6
6.833012,0,6
6.834012,0,6
6.835012,0,6
6.836016,0,6
6.837012,0,6
6.838012,2,6
6.839012,0,6
6.840016,0,6
6.841012,0,6
6.842012,0,6
6.843012,0,6
6.844012,0,6
6.845016,0,6
6.846012,0,6
6.847012,0,6
6.848016,0,6
6.849012,0,6
6.850012,0,6
6.851012,0,6
6.852012,0,6
6.853012,0,6
6.854012,0,6
6.855012,0,6
6.856016,0,6
6.857012,0,6
6.858012,0,6
6.859012,0,6
6.860016,0,6
6.861016,0,6
6.862012,0,6
6.863012,0,6
6.864012,0,6
6.865012,0,6
6.866012,0,6
6.867012,0,6
6.868016,0,6
6.869012,0,6
6.870012,0,6
6.871012,0,6
6.872012,0,6
6.873012,0,6
6.874012,0,6
6.875012,0,6
6.876016,0,6
6.877016,0,6
6.878016,0,6
6.879016,0,6
6.880016,0,6
6.881012,0,6
6.882012,0,6
6.883012,0,6
6.884012,0,6
6.885012,1,6
6.886012,1,6
6.887012,0,6
6.888012,0,6
6.889012,0,6
6.890012,0,6
6.891012,0,6
6.892012,0,6
6.893012,0,6
6.894012,0,6
6.895012,0,6
6.896012,0,6
6.897012,0,6
6.898012,0,6
6.899012,0,6
6.900016,0,6
6.901012,0,6
6.902012,0,6
6.903012,0,6
6.904016,0,6
6.905012,0,6
6.906012,0,6
6.907012,0,6
6.908012,0,6
6.909012,0,6
6.910016,0,6
6.911016,0,6
6.912016,0,6
6.913016,0,6
6.914012,0,6
6.915012,0,6
6.916012,0,6
6.917012,0,6
6.918012,0,6
6.919012,0,6
6.920012,0,6
6.921012,0,6
6.922012,0,6
6.923012,0,6
6.924012,0,6
6.925012,0,6
6.926012,0,6
6.927012,2,6
6.928012,1,6
6.929012,0,6
6.930016,0,6
6.931012,0,6
6.932016,0,6
6.933012,0,6
6.934012,2,6
6.935012,0,6
6.936016,0,6
6.937012,0,6
6.938016,0,6
6.939012,0,6
6.940012,0,6
6.941012,0,6
6.942012,0,6
6.943016,0,6
6.944016,0,6
6.945012,0,6
6.946012,0,6
6.947012,0,6
6.948016,0,6
6.949012,0,6
6.950012,0,6
6.951016,0,6
6.952016,0,6
6.953012,0,6
6.954012,0,6
6.95502,0,6
6.956012,0,6
6.957012,0,6
6.958012,0,6
6.959012,0,6
6.960012,0,6
6.961012,0,6
6.962012,0,6
6.963016,0,6
6.964016,1,6
6.965012,0,6
6.966012,0,6
6.967012,0,6
6.968012,2,6
6.969012,0,6
6.970012,0,6
6.971012,0,6
6.972012,0,6
6.973016,0,6
6.974012,0,6
6.975012,0,6
6.976012,0,6
6.977012,0,6
6.978012,0,6
6.979012,0,6
6.980012,0,6
6.981012,0,6
6.982012,0,6
6.983012,0,6
6.984016,0,6
6.985012,0,6
6.986012,0,6
6.987012,0,6
6.988012,0,6
6.989012,0,6
6.990012,0,6
6.991012,0,6
6.992016,0,6
6.993012,0,6
6.994012,0,6
6.995012,0,6
6.996016,0,6
6.997012,0,6
6.998012,0,6
6.999012,1,6
7.000012,0,6
7.001012,0,7
7.002012,0,7
7.003012,0,7
7.004016,0,7
7.005016,0,7
7.006012,0,7
7.007016,0,7
7.008016,0,7
7.009012,0,7
7.010012,0,7
7.011012,0,7
7.012016,0,7
7.013012,0,7
7.014016,0,7
7.015016,0,7
7.016016,0,7
7.017012,0,7
7.018012,0,7
7.019012,0,7
7.020016,0,7
7.021012,0,7
7.022016,0,7
